SpeciesName,x,y,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species
Alistipes_sp_AP11,12.341553,3.6477907,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp_AP11
Enterobacter_bugandensis,6.643001,11.6085,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter bugandensis
Lactobacillus_vaccinostercus,10.250484,11.147469,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus vaccinostercus
Treponema_lecithinolyticum,4.8756948,10.365095,Bacteria,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema lecithinolyticum
Clostridium_methylpentosum,8.581556,2.0677185,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Oscillospiraceae_unclassified,Clostridium methylpentosum
Porphyromonas_catoniae,12.183323,3.5291204,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas catoniae
Enterobacteria_phage_mEp235,-7.168438,3.7117088,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Nochtlivirus,Enterobacteria phage_mEp235
Stenotrophomonas_maltophilia,6.9101644,9.581169,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas maltophilia
Delftia_acidovorans,9.386824,6.5541067,Bacteria,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans
Enterococcus_gallinarum,8.88518,11.592692,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus gallinarum
Intestinibacter_bartlettii,12.459485,5.9401107,Bacteria,Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Intestinibacter,Intestinibacter bartlettii
Saccharomyces_cerevisiae,11.565996,3.3323057,Eukaryota,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
Bilophila_wadsworthia,9.838364,6.7776213,Bacteria,Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia
Lactococcus_phage_Tuc2009,-6.286338,3.669448,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Lactococcus phage_Tuc2009
Streptococcus_oralis,8.485687,8.931981,Bacteria,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis
