Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR16124328	2021-10-24 17:25:49	2021-09-30 11:51:20	36108871	10451725277	36108871	289	3132		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124328/SRR16124328.lite.1	SRX12409636	M_O_29	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377502	SAMN21877176	simple	408170	human gut metagenome	M_O_29							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	05F7CA2A8152B0F3CC3C986669407D16	2CFD358F5433BB3A5E127BDBA6C3C2EF
SRR16124327	2021-10-24 17:25:49	2021-09-30 11:34:37	31898367	9044809170	31898367	283	2728		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124327/SRR16124327.lite.1	SRX12409637	M_O_30	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377503	SAMN21877177	simple	408170	human gut metagenome	M_O_30							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	B40B0C817BBDB644DF82539B80C93425	76D7B9EE2F3FB3AD69F5E19856A9311B
SRR16124326	2021-10-24 17:25:49	2021-09-30 11:33:01	34885993	10016195648	34885993	287	3009		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124326/SRR16124326.lite.1	SRX12409638	M_O_31	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377504	SAMN21877178	simple	408170	human gut metagenome	M_O_31							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C15DF323BA3E89B62A0BAD6EA982D63B	DBA642B091ACD1FEFFB625E8C2DC87AE
SRR16124325	2021-10-24 17:25:49	2021-09-30 11:58:38	34735044	10051427014	34735044	289	3026		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16124/SRR16124325/SRR16124325.lite.1	SRX12409639	M_O_32	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377507	SAMN21877179	simple	408170	human gut metagenome	M_O_32							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	41281D504AB6F7CF2D01898E1D9E1C06	FE5559CD5319CF9008705D24736828D1
SRR16124324	2021-10-24 17:25:49	2021-09-30 11:41:55	36834776	10655266278	36834776	289	3190		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124324/SRR16124324.lite.1	SRX12409640	M_O_33	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377506	SAMN21877180	simple	408170	human gut metagenome	M_O_33							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	A7F26D2EA6D68FC4AA851B8853765A2F	9A4E3D35390554D066C2FFFBB391C8ED
SRR16124323	2021-10-24 17:25:49	2021-09-30 11:40:44	40896138	11870866334	40896138	290	3524		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124323/SRR16124323.lite.1	SRX12409641	M_O_34	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377505	SAMN21877181	simple	408170	human gut metagenome	M_O_34							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	B687ACFB4FC320D12E8A1AC342592142	1B2F7A7FF824FED47881F10EA8ABCC00
SRR16124322	2021-10-24 17:25:49	2021-09-30 12:56:29	39925357	11411411082	39925357	285	3419		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16124/SRR16124322/SRR16124322.lite.1	SRX12409642	M_O_35	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377508	SAMN21877182	simple	408170	human gut metagenome	M_O_35							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C4EBB0E6440213DD1CB7C1DFE80E0D0F	7C2EDFFF3F0CEA7AB801DBD339BFD69A
SRR16124320	2021-10-24 17:25:49	2021-09-30 11:36:15	35906278	10252045678	35906278	285	3127		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124320/SRR16124320.lite.1	SRX12409644	M_O_36	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377510	SAMN21877183	simple	408170	human gut metagenome	M_O_36							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C31E304C4E2B01C972B2D66B69863B39	6DEC0071B8E5EDDD03901976262958AE
SRR16124319	2021-10-24 17:25:49	2021-09-30 11:38:35	33270389	9441156424	33270389	283	2818		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124319/SRR16124319.lite.1	SRX12409645	M_O_37	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377511	SAMN21877184	simple	408170	human gut metagenome	M_O_37							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	E181F6A328855AA0AA5763C41E306FE2	200F49D9E2EDCC2468F393AFA36FAD1E
SRR16124318	2021-10-24 17:25:49	2021-09-30 11:49:56	35679843	10276657708	35679843	288	3083		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124318/SRR16124318.lite.1	SRX12409646	M_O_38	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377512	SAMN21877185	simple	408170	human gut metagenome	M_O_38							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	7A70B9D4BE4C5CAA1C56F637F9588565	0F9124A6C1DB7C94E90C0D238F51548A
SRR16124317	2021-10-24 17:25:49	2021-09-30 11:42:51	41933267	12109782029	41933267	288	3647		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124317/SRR16124317.lite.1	SRX12409647	M_O_39	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377513	SAMN21877186	simple	408170	human gut metagenome	M_O_39							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	FEBD2D22E99CF2E7450C9A3694BF9BBB	103C9E2630718DBEBB6AE036E9DE51FB
SRR16124316	2021-10-24 17:25:49	2021-09-30 11:39:36	38918186	11344213431	38918186	291	3417		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124316/SRR16124316.lite.1	SRX12409648	M_O_40	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377514	SAMN21877187	simple	408170	human gut metagenome	M_O_40							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	6C33D740498243FDAB5E95EC3658CB8D	558A3C6C79F0C584F8FE1059EA8CD661
SRR16124315	2021-10-24 17:25:49	2021-09-30 11:51:06	43210522	12659269754	43210522	292	3825		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124315/SRR16124315.lite.1	SRX12409649	M_O_41	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377515	SAMN21877188	simple	408170	human gut metagenome	M_O_41							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	3AC61351A841B7D2A26ED46CF2EB821B	CB88C68379FE156C82D0B217135D8439
SRR16124314	2021-10-24 17:25:49	2021-09-30 11:41:37	40221100	11548593702	40221100	287	3487		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124314/SRR16124314.lite.1	SRX12409650	M_O_42	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377516	SAMN21877189	simple	408170	human gut metagenome	M_O_42							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	7D17750C652885E88BE8741FA09CA8FF	3E8D1BEFEB060FF257413AF959074D71
SRR16124313	2021-10-24 17:25:49	2021-09-30 11:46:15	35227190	10167009774	35227190	288	3091		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124313/SRR16124313.lite.1	SRX12409651	M_O_43	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377518	SAMN21877190	simple	408170	human gut metagenome	M_O_43							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C042D836C2C6726C8AE343B3678722A2	CD9CEFB1BF5CB3316CDEB64D4CE7CD77
SRR16124312	2021-10-24 17:25:49	2021-09-30 11:36:23	33223650	9495304376	33223650	285	2891		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124312/SRR16124312.lite.1	SRX12409652	M_O_44	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377517	SAMN21877191	simple	408170	human gut metagenome	M_O_44							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	54D50757E61440CA13582485BB1FD0B3	A4E1269E3A359F3658D79988B28AC7D7
SRR16124311	2021-10-24 17:25:49	2021-09-30 11:48:20	30437805	8726426271	30437805	286	2645		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124311/SRR16124311.lite.1	SRX12409653	M_O_45	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377519	SAMN21877192	simple	408170	human gut metagenome	M_O_45							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	500542118FCC0153A22534D8BCC719E4	F931F2A90A406E81BD50B408D1CC9477
SRR16124308	2021-10-24 17:25:49	2021-09-30 11:41:28	38869126	11401043076	38869126	293	3632		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124308/SRR16124308.lite.1	SRX12409656	M_Y_02	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377522	SAMN21877194	simple	408170	human gut metagenome	M_Y_02							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	85F95EB64B39FB2D40AAC103376DB8B8	871333B80B767175669287A98B05391D
SRR16124307	2021-10-24 17:25:49	2021-09-30 11:47:57	35776682	10214928129	35776682	285	3285		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124307/SRR16124307.lite.1	SRX12409657	M_Y_03	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377524	SAMN21877195	simple	408170	human gut metagenome	M_Y_03							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	85A4C8C765F1198972EFEBDE675904BB	2C384FD961421CD59B19258266945671
SRR16124306	2021-10-24 17:25:49	2021-09-30 11:39:36	32195806	9257098378	32195806	287	2947		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124306/SRR16124306.lite.1	SRX12409658	M_Y_04	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377523	SAMN21877196	simple	408170	human gut metagenome	M_Y_04							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	A42BDA9F7F9B8A5968D7F501BBE8360A	CD28EF056E0B150383FB416091A7F1BC
SRR16124305	2021-10-24 17:25:49	2021-09-30 11:43:37	33755446	9689058866	33755446	287	3043		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124305/SRR16124305.lite.1	SRX12409659	M_Y_05	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377525	SAMN21877197	simple	408170	human gut metagenome	M_Y_05							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	F44B49439BFAD96D3976021C17F44C17	149F0E108AE0E5AF6E3050F28B7BFE91
SRR16124304	2021-10-24 17:25:49	2021-09-30 11:41:34	41107873	11799422815	41107873	287	3750		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16124/SRR16124304/SRR16124304.lite.1	SRX12409660	M_Y_06	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377526	SAMN21877198	simple	408170	human gut metagenome	M_Y_06							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	4144217A26CEC91832D717DB4F7C0993	213C6789675EBB878E7F2B251ACF4628
SRR16124303	2021-10-24 17:25:49	2021-09-30 11:49:41	42715125	12341689746	42715125	288	3623		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124303/SRR16124303.lite.1	SRX12409661	M_Y_07	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377528	SAMN21877199	simple	408170	human gut metagenome	M_Y_07							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	FB042625EA9D967F152CCE10F66AEEFB	29B9EED8FAAE4224A7ADB8BA145D8C1F
SRR16124301	2021-10-24 17:25:49	2021-09-30 11:46:52	34993976	10064545253	34993976	287	3212		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124301/SRR16124301.lite.1	SRX12409663	M_Y_09	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377529	SAMN21877201	simple	408170	human gut metagenome	M_Y_09							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	6EA4EF4F0325CF5A80348CAB5A65CD80	D303B4457B6815AECCFE5B74D9D680B8
SRR16124300	2021-10-24 17:25:49	2021-09-30 11:36:23	37788318	10592237230	37788318	280	3394		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124300/SRR16124300.lite.1	SRX12409664	M_Y_10	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377530	SAMN21877202	simple	408170	human gut metagenome	M_Y_10							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	4947B2A30A8857B3A549B3F3D6955BA5	6BBBBE776A94E07A52567ECAF8FFCD46
SRR16124298	2021-10-24 17:25:49	2021-09-30 12:01:25	40566023	11681688787	40566023	287	3491		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124298/SRR16124298.lite.1	SRX12409666	M_Y_100	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377532	SAMN21877203	simple	408170	human gut metagenome	M_Y_100							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	1B79415FD93BB8F2EEF5D544E3AADCA4	ED1BED3BB6BA393651A165FF30922946
SRR16124297	2021-10-24 17:25:49	2021-09-30 11:35:57	31766564	9125013738	31766564	287	2756		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124297/SRR16124297.lite.1	SRX12409667	M_Y_101	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377533	SAMN21877204	simple	408170	human gut metagenome	M_Y_101							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	BE8ADA2C5D1D12ACC56AADB444F0E7D2	B8B146156701660CE9C590617D51A1F1
SRR16124296	2021-10-24 17:25:49	2021-09-30 11:53:57	40516197	11578463113	40516197	285	3499		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124296/SRR16124296.lite.1	SRX12409668	M_Y_102	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377535	SAMN21877205	simple	408170	human gut metagenome	M_Y_102							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	ABDAE83695FC9F5EE797D634536E93B3	E36CE736E397EFF6404005509673F0AA
SRR16124295	2021-10-24 17:25:49	2021-09-30 11:40:29	29012120	8360356424	29012120	288	2548		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124295/SRR16124295.lite.1	SRX12409669	M_Y_103	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377534	SAMN21877206	simple	408170	human gut metagenome	M_Y_103							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	6F51C16504AF6CF964DBB0A1241315DE	6CDB80CCBFEA1B696038DA227331DEF4
SRR16124294	2021-10-24 17:25:49	2021-09-30 11:46:29	38181151	11034605130	38181151	289	3376		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124294/SRR16124294.lite.1	SRX12409670	M_Y_104	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377536	SAMN21877207	simple	408170	human gut metagenome	M_Y_104							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	728B5EF3953B1425FA4E5E30C7342530	84B2ABFF86420AA8089589BEEE59D4BA
SRR16124293	2021-10-24 17:25:49	2021-09-30 11:39:46	38349149	10916326528	38349149	284	3348		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124293/SRR16124293.lite.1	SRX12409671	M_Y_105	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377537	SAMN21877208	simple	408170	human gut metagenome	M_Y_105							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	D08DBF6D2E3E29C663F22A48E5A110E7	149EBFE31F106D85D910553AED025B4F
SRR16124292	2021-10-24 17:25:49	2021-09-30 11:38:08	35953902	10427817044	35953902	290	3173		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124292/SRR16124292.lite.1	SRX12409672	M_Y_106	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377538	SAMN21877209	simple	408170	human gut metagenome	M_Y_106							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	4FD6B4E26E6BE44BC93DA173159ECE23	08DB9737311B99910F8BA7A5040A369E
SRR16124291	2021-10-24 17:25:49	2021-09-30 11:38:24	35069510	10047063344	35069510	286	3120		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124291/SRR16124291.lite.1	SRX12409673	M_Y_107	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377540	SAMN21877210	simple	408170	human gut metagenome	M_Y_107							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	1D608182F92AF3AAD475EFACE08DF90B	713E55985463CDA42A86B8A063C61E87
SRR16124290	2021-10-24 17:25:49	2021-09-30 11:30:59	30961061	9024815388	30961061	291	2740		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124290/SRR16124290.lite.1	SRX12409674	M_Y_108	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377539	SAMN21877211	simple	408170	human gut metagenome	M_Y_108							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	A150CF1537B4D162416E0FB4EB9C1859	953716A985592BD314FE9CB841C20F52
SRR16124289	2021-10-24 17:25:49	2021-09-30 11:58:01	34486860	9977901347	34486860	289	3038		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124289/SRR16124289.lite.1	SRX12409675	M_Y_109	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377541	SAMN21877212	simple	408170	human gut metagenome	M_Y_109							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	F243CE2C060BABFD710B9FE836AAFCED	EDC03026AAF49AF163AE93507CDBEBD0
SRR16124287	2021-10-24 17:25:50	2021-09-30 11:50:43	38187537	10728182971	38187537	280	3442		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124287/SRR16124287.lite.1	SRX12409677	M_Y_11	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377542	SAMN21877213	simple	408170	human gut metagenome	M_Y_11							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	A896F643B55BD67EA742CE4AE8923DC6	2CA6F20D93DC64B69EA5012F8A48BE0E
SRR16124286	2021-10-24 17:25:50	2021-09-30 11:47:20	38174088	11073624359	38174088	290	3358		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124286/SRR16124286.lite.1	SRX12409678	M_Y_110	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377544	SAMN21877214	simple	408170	human gut metagenome	M_Y_110							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	D54F298435A15948191E82AD801112FE	758762EA0CC007EC686B0DB4D7D095AF
SRR16124285	2021-10-24 17:25:50	2021-09-30 11:47:56	37077925	10755652165	37077925	290	3253		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124285/SRR16124285.lite.1	SRX12409679	M_Y_111	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377545	SAMN21877215	simple	408170	human gut metagenome	M_Y_111							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	A96BECC66B3334D7FFD28DAA08F3CB9A	6D9DBA2F5DFE1BF754585C981EA71536
SRR16124284	2021-10-24 17:25:50	2021-09-30 11:39:52	41970826	12148207998	41970826	289	3686		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124284/SRR16124284.lite.1	SRX12409680	M_Y_112	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377547	SAMN21877216	simple	408170	human gut metagenome	M_Y_112							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	66986BF7100D47D104886DE487C31AA0	70FF35B90FAE9E1CACF94585AF32CE1F
SRR16124283	2021-10-24 17:25:50	2021-09-30 11:32:36	34896347	10119106512	34896347	289	3109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16124/SRR16124283/SRR16124283.lite.1	SRX12409681	M_Y_113	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377546	SAMN21877217	simple	408170	human gut metagenome	M_Y_113							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	F3C477AA600F30BD0EC063FBACC58583	36074DE99443738188A491191AF8981F
SRR16124282	2021-10-24 17:25:50	2021-09-30 11:49:51	37706982	10821656834	37706982	286	3301		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124282/SRR16124282.lite.1	SRX12409682	M_Y_114	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377548	SAMN21877218	simple	408170	human gut metagenome	M_Y_114							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	E129B096E46025B5B826CD487B8CAF32	31242E38C19401B2DFB99E647DCF3C91
SRR16124281	2021-10-24 17:25:50	2021-09-30 11:49:55	42409990	12340523467	42409990	290	3715		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124281/SRR16124281.lite.1	SRX12409683	M_Y_115	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377549	SAMN21877219	simple	408170	human gut metagenome	M_Y_115							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	24BEA3B70BACD9CCF9DBC1857B1A14EC	DAD451780828D1B273B4E49C858817A7
SRR16124280	2021-10-24 17:25:49	2021-09-30 12:00:36	50485710	14635502423	50485710	289	4438		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124280/SRR16124280.lite.1	SRX12409684	M_Y_116	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377550	SAMN21877220	simple	408170	human gut metagenome	M_Y_116							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	8D308EDC1787DD0CA4C0D129D370CBCC	BCEB175D1FEB20834C0CA092AE877BC7
